Network_SID,DateTime_Key,NodeName,NeId,Object,Time,Interval,Direction,NeAlias,NeType,RFInputPower,TID,FarEndTID,SLOT,PORT
-1833945920,2021/01/21 05:15:00,SOEM1,14056,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-SO4100-SOB01-TN1-Metro.1,AMM 20PB,-92.2,SB1o,S39b,1/14+,1
-1833945920,2021/01/21 05:15:00,SOEM1,14056,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-SO4100-SOB01-TN1-Metro.1,AMM 20PB,-40.7,VB1b,V09b,1/16+,1
-1833945920,2021/01/21 05:15:00,SOEM1,14056,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-SO4100-SOB01-TN1-Metro.1,AMM 20PB,-55.8,SB1p,S37b,1/15+,1
-1833945920,2021/01/21 05:15:00,SOEM1,14056,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-SO4100-SOB01-TN1-Metro.1,AMM 20PB,-39.8,VB1s,VT2s,1/9+,1
1257605542,2021/01/21 05:15:00,SOEM1,14061,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4285.1,AMM 2PB,-42.3,T85c,T06e,1/2+,1
-547077442,2021/01/21 05:15:00,SOEM1,14042,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5099.1,AMM 6PC,-43.5,299b,L57d,1/2+,1
-547077442,2021/01/21 05:15:00,SOEM1,14042,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AL5099.1,AMM 6PC,-44.2,299a,A45g,1/4+,1
624172565,2021/01/21 05:15:00,SOEM1,14064,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4207.1,AMM 6PC,-36.9,T07f,T97b,1/5+,1
624172565,2021/01/21 05:15:00,SOEM1,14064,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4207.1,AMM 6PC,-40.7,T07c,T06b,1/2+,1
624172565,2021/01/21 05:15:00,SOEM1,14064,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4207.1,AMM 6PC,-47.3,T07e,T86a,1/6+,1
624172565,2021/01/21 05:15:00,SOEM1,14064,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4207.1,AMM 6PC,-36.9,T07e,T97a,1/4+,1
-1687376063,2021/01/21 05:15:00,SOEM1,14041,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4957.1,AMM 6PC,-48.9,L57b,608a,1/6+,1
-1687376063,2021/01/21 05:15:00,SOEM1,14041,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AL4957.1,AMM 6PC,-45.7,L57d,299b,1/2+,1
1964069010,2021/01/21 05:15:00,SOEM1,14098,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1992.1,AMM 2PB,-41.3,S92b,S19e,1/2+,1
1927327080,2021/01/21 05:15:00,SOEM1,14058,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4286.1,AMM 2PB,-47.0,T86b,T21b,1/3+,1
1927327080,2021/01/21 05:15:00,SOEM1,14058,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4286.1,AMM 2PB,-44.8,T86a,T07e,1/2+,1
-734379233,2021/01/21 05:15:00,SOEM1,14092,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1927.1,AMM 2PB,-41.3,S27b,ST5f,1/2+,1
1892087701,2021/01/21 05:15:00,SOEM1,14079,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1910.1,AMM 2PB,-44.2,S10b,ST2e,1/2+,1
27294620,2021/01/21 05:15:00,SOEM1,14054,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2325.1,AMM 6PC,-51.1,N25b,N59b,1/6+,1
27294620,2021/01/21 05:15:00,SOEM1,14054,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2325.1,AMM 6PC,-53.3,N25d,N11f,1/5+,1
27294620,2021/01/21 05:15:00,SOEM1,14054,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2325.1,AMM 6PC,-49.5,N25c,N53d,1/2+,1
27294620,2021/01/21 05:15:00,SOEM1,14054,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2325.1,AMM 6PC,-48.2,N25d,N11f,1/4+,1
27294620,2021/01/21 05:15:00,SOEM1,14054,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2325.1,AMM 6PC,-53.9,N25c,N53d,1/3+,1
1171449018,2021/01/21 05:15:00,SOEM1,14087,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2373.1,AMM 2PB,-47.9,N73b,N39h,1/2+,1
-1868196575,2021/01/21 05:15:00,SOEM1,14086,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-AN2302.1,AMM 6PC,-38.5,N02d,N82b,1/5+,1
1103181276,2021/01/21 05:15:00,SOEM1,14051,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN1.1,AMM 20PB,-42.6,ST2G,ST3H,1/14+,1
1103181276,2021/01/21 05:15:00,SOEM1,14051,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN1.1,AMM 20PB,-49.2,ST2d,820b,1/7+,1
1103181276,2021/01/21 05:15:00,SOEM1,14051,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN1.1,AMM 20PB,-47.3,ST2c,829a,1/5+,1
1103181276,2021/01/21 05:15:00,SOEM1,14051,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN1.1,AMM 20PB,-47.3,ST2n,829b,1/4+,1
1103181276,2021/01/21 05:15:00,SOEM1,14051,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN1.1,AMM 20PB,-44.2,ST2s,s10b,1/18+,1
1103181276,2021/01/21 05:15:00,SOEM1,14051,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN1.1,AMM 20PB,-42.6,ST2H,ST3H,1/15+,1
1343302485,2021/01/21 05:15:00,SOEM1,14083,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1906.1,AMM 6PC,-51.7,S06b,S05c,1/5+,1
1343302485,2021/01/21 05:15:00,SOEM1,14083,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1906.1,AMM 6PC,-47.0,S06b,S05c,1/4+,1
1343302485,2021/01/21 05:15:00,SOEM1,14083,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1906.1,AMM 6PC,-36.0,S06e,SP1b,1/3+,1
1343302485,2021/01/21 05:15:00,SOEM1,14083,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1906.1,AMM 6PC,-45.1,S06d,830b,1/2+,1
-1136683256,2021/01/21 05:15:00,SOEM1,14095,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1929-TN1.1,AMM 6PC,-46.4,S29e,S32b,1/6+,1
-1136683256,2021/01/21 05:15:00,SOEM1,14095,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1929-TN1.1,AMM 6PC,-47.9,S29b,S19b,1/4+,1
-1136683256,2021/01/21 05:15:00,SOEM1,14095,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1929-TN1.1,AMM 6PC,-46.7,S29f,STFd,1/2+,1
-1136683256,2021/01/21 05:15:00,SOEM1,14095,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1929-TN1.1,AMM 6PC,-44.2,S29g,STFe,1/3+,1
-1136683256,2021/01/21 05:15:00,SOEM1,14095,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1929-TN1.1,AMM 6PC,-47.0,S29a,S19a,1/5+,1
526364446,2021/01/21 05:15:00,SOEM1,14084,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6330.1,AMM 2PB,-47.9,830b,S06d,1/2+,1
1833256565,2021/01/21 05:15:00,SOEM1,14099,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1993.1,AMM 2PB,-47.9,S93b,S19d,1/2+,1
-1082249774,2021/01/21 05:15:00,SOEM1,14052,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN3.1,AMM 20PB,-41.3,ST2E,S12e,1/4+,1
-1082249774,2021/01/21 05:15:00,SOEM1,14052,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN3.1,AMM 20PB,-41.0,ST2y,S01e,1/3+,1
-1082249774,2021/01/21 05:15:00,SOEM1,14052,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN3.1,AMM 20PB,-42.6,ST2z,S01f,1/2+,1
-1082249774,2021/01/21 05:15:00,SOEM1,14052,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN3.1,AMM 20PB,-34.7,ST2n,S05c,1/7+,1
-1082249774,2021/01/21 05:15:00,SOEM1,14052,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN3.1,AMM 20PB,-35.4,ST2m,S05b,1/6+,1
-1082249774,2021/01/21 05:15:00,SOEM1,14052,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SET02-TN3.1,AMM 20PB,-41.6,ST2F,S12f,1/5+,1
1679165626,2021/01/21 05:15:00,SOEM1,14109,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6332.1,AMM 2PB,-47.3,832b,819d,1/2+,1
-1983670252,2021/01/21 05:15:00,SOEM1,14081,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1905.1,AMM 20PB,-46.7,S05d,S15b,1/7+,1
-1983670252,2021/01/21 05:15:00,SOEM1,14081,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1905.1,AMM 20PB,-37.3,S05f,S91b,1/6+,1
-1983670252,2021/01/21 05:15:00,SOEM1,14081,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1905.1,AMM 20PB,-34.1,S05b,ST2m,1/2+,1
-1983670252,2021/01/21 05:15:00,SOEM1,14081,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1905.1,AMM 20PB,-35.1,S05c,ST2n,1/3+,1
-1983670252,2021/01/21 05:15:00,SOEM1,14081,1/18.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1905.1,AMM 20PB,-55.8,S05e,S09b,1/18+,1
-1983670252,2021/01/21 05:15:00,SOEM1,14081,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1905.1,AMM 20PB,-51.4,S05c,S06b,1/9+,1
-1983670252,2021/01/21 05:15:00,SOEM1,14081,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1905.1,AMM 20PB,-45.4,S05c,S06b,1/8+,1
-97755559,2021/01/21 05:15:00,SOEM1,14108,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6319.1,AMM 6PC,-48.2,819c,s25b,1/6+,1
-97755559,2021/01/21 05:15:00,SOEM1,14108,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6319.1,AMM 6PC,-46.4,819b,S83c,1/2+,1
-97755559,2021/01/21 05:15:00,SOEM1,14108,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6319.1,AMM 6PC,-45.7,819d,832b,1/4+,1
60679964,2021/01/21 05:15:00,SOEM1,14102,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1925.1,AMM 2PB,-47.3,S25c,849b,1/3+,1
60679964,2021/01/21 05:15:00,SOEM1,14102,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1925.1,AMM 2PB,-45.7,S25b,S17e,1/2+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-42.3,S16h,S83h,1/3+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-41.6,S16f,S83f,1/2+,1
1562239930,2021/01/21 05:15:00,SOEM1,14101,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1924.1,AMM 6PC,-44.8,S24e,838b,1/4+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-42.6,S16j,813g,1/15+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-54.5,S16C,814E,1/9+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-41.3,S16i,813f,1/14+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-47.9,S16B,814D,1/8+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-53.3,S16c,814e,1/7+,1
-1361123929,2021/01/21 05:15:00,SOEM1,14074,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN2.1,AMM 20PB,-46.0,S16b,814d,1/6+,1
1562239930,2021/01/21 05:15:00,SOEM1,14101,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1924.1,AMM 6PC,-46.0,S24f,S17m,1/2+,1
869496705,2021/01/21 05:15:00,SOEM1,14104,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6333.1,AMM 6PC,-47.9,833d,852b,1/5+,1
869496705,2021/01/21 05:15:00,SOEM1,14104,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6333.1,AMM 6PC,-38.5,833e,840c,1/6+,1
869496705,2021/01/21 05:15:00,SOEM1,14104,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6333.1,AMM 6PC,-46.0,833c,851b,1/4+,1
869496705,2021/01/21 05:15:00,SOEM1,14104,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6333.1,AMM 6PC,-36.9,833i,814i,1/3+,1
869496705,2021/01/21 05:15:00,SOEM1,14104,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6333.1,AMM 6PC,-37.6,833j,814j,1/2+,1
1306886301,2021/01/21 05:15:00,SOEM1,14100,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1917.1,AMM 6PC,-48.2,S17m,S24f,1/4+,1
1306886301,2021/01/21 05:15:00,SOEM1,14100,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1917.1,AMM 6PC,-46.4,S17e,S25b,1/6+,1
1306886301,2021/01/21 05:15:00,SOEM1,14100,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1917.1,AMM 6PC,-35.7,S17l,809l,1/3+,1
1306886301,2021/01/21 05:15:00,SOEM1,14100,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1917.1,AMM 6PC,-37.6,S17k,809k,1/2+,1
-1502188077,2021/01/21 05:15:00,SOEM1,14107,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1984.1,AMM 2PB,-43.5,S84b,S83d,1/2+,1
-1502188077,2021/01/21 05:15:00,SOEM1,14107,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1984.1,AMM 2PB,-45.1,S84c,850b,1/3+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-31.6,S16b,ST5c,1/2+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-37.9,S16b,ST5c,1/3+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-52.0,S16e,ST3i,1/14+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-55.8,S16e,ST3i,1/15+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-35.4,S16E,S08e,1/7+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-34.7,S16D,S08d,1/6+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-36.0,S16m,867c,1/5+,1
-1403577349,2021/01/21 05:15:00,SOEM1,14073,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1916-TN1.1,AMM 20PB,-36.3,S16n,867d,1/4+,1
120253861,2021/01/21 05:15:00,SOEM1,14131,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1926.1,AMM 2PB,-40.1,S26c,809d,1/2+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/9.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4h,CTBd,1/9+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4g,CTBc,1/8+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4i,HT1m,1/5+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4i,HT1m,1/4+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4f,H45b,1/16+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4c,I28b,1/17+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/15.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4e,H46b,1/15+,1
-1312370887,2021/01/21 05:15:00,SOEM1,14111,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-MIT04.1,AMM 20PB,-99.9,HT4d,H40b,1/14+,1
2022022466,2021/01/21 05:15:00,SOEM1,14139,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1996.1,AMM 6PC,-43.8,S96b,ST2j,1/2+,1
2022022466,2021/01/21 05:15:00,SOEM1,14139,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1996.1,AMM 6PC,-33.8,S96c,802b,1/3+,1
469104631,2021/01/21 05:15:00,SOEM1,14106,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1983.1,AMM 6PC,-43.2,S83d,S84b,1/6+,1
469104631,2021/01/21 05:15:00,SOEM1,14106,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1983.1,AMM 6PC,-99.9,S83i,854c,1/4+,1
469104631,2021/01/21 05:15:00,SOEM1,14106,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1983.1,AMM 6PC,-43.2,S83h,S16h,1/3+,1
469104631,2021/01/21 05:15:00,SOEM1,14106,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1983.1,AMM 6PC,-47.6,S83c,819b,1/5+,1
469104631,2021/01/21 05:15:00,SOEM1,14106,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1983.1,AMM 6PC,-42.3,S83f,S16f,1/2+,1
-1427798138,2021/01/21 05:15:00,SOEM1,14120,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-TP4284.1,AMM 2PB,-48.5,T84b,T53c,1/2+,1
906430676,2021/01/21 05:15:00,SOEM1,14128,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1903_TN1.1,AMM 6PC,-47.6,S03c,885b,1/4+,1
906430676,2021/01/21 05:15:00,SOEM1,14128,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1903_TN1.1,AMM 6PC,-34.4,S03b,ST2i,1/2+,1
906430676,2021/01/21 05:15:00,SOEM1,14128,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1903_TN1.1,AMM 6PC,-47.9,S03f,SP2b,1/5+,1
906430676,2021/01/21 05:15:00,SOEM1,14128,1/6.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1903_TN1.1,AMM 6PC,-42.9,S03e,S11b,1/6+,1
2124247488,2021/01/21 05:15:00,SOEM1,14137,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1988.1,AMM 2PB,-44.2,S88b,S00d,1/3+,1
2124247488,2021/01/21 05:15:00,SOEM1,14137,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1988.1,AMM 2PB,-40.1,S88c,897b,1/2+,1
1042196301,2021/01/21 05:15:00,SOEM1,14134,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1979.1,AMM 2PB,-47.9,S79b,S33c,1/2+,1
-1375532702,2021/01/21 05:15:00,SOEM1,14117,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL5506.1,AMM 2PB,-42.9,b06a,B07e,1/2+,1
2002328242,2021/01/21 05:15:00,SOEM1,14119,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0906.1,AMM 20PB,-40.1,B06d,B02b,1/17+,1
2002328242,2021/01/21 05:15:00,SOEM1,14119,1/7.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0906.1,AMM 20PB,-41.3,B06a,b89a,1/7+,1
2002328242,2021/01/21 05:15:00,SOEM1,14119,1/14.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0906.1,AMM 20PB,-42.9,B06f,B05a,1/14+,1
2002328242,2021/01/21 05:15:00,SOEM1,14119,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0906.1,AMM 20PB,-36.0,B06d,B02b,1/16+,1
2002328242,2021/01/21 05:15:00,SOEM1,14119,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0906.1,AMM 20PB,-35.4,B06c,B07b,1/8+,1
-1221164350,2021/01/21 05:15:00,SOEM1,14133,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1974.1,AMM 2PB,-39.8,S74c,s02b,1/3+,1
165655227,2021/01/21 05:15:00,SOEM1,14163,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1985.1,AMM 2PB,-38.5,S85b,864C,1/2+,1
1379169284,2021/01/21 05:15:00,SOEM1,14148,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6334.1,AMM 2PB,-48.2,834b,810c,1/3+,1
-1424907749,2021/01/21 05:15:00,SOEM1,14169,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1913.1,AMM 2PB,-36.9,S13b,ST3m,1/2+,1
-82090689,2021/01/21 05:15:00,SOEM1,14168,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6301.1,AMM 2PB,-31.0,801b,S72c,1/2+,1
-978138376,2021/01/21 05:15:00,SOEM1,14144,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6323.1,AMM 2PB,-39.8,823b,S89c,1/2+,1
246200233,2021/01/21 05:15:00,SOEM1,14143,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6322.1,AMM 2PB,-48.9,822b,S00e,1/2+,1
-1600856484,2021/01/21 05:15:00,SOEM1,14164,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1994.1,AMM 2PB,-58.0,S94b,S20d,1/2+,1
1708625323,2021/01/21 05:15:00,SOEM1,14165,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1999.1,AMM 2PB,-42.3,S99b,800c,1/2+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1e,H29b,1/4+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1n,H57b,1/2+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/16.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1m,HT4i,1/16+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/17.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1m,HT4i,1/17+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/10.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1f,H26b,1/10+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1k,H27f,1/8+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1e,H10b,1/3+,1
1052741729,2021/01/21 05:15:00,SOEM1,14110,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-MILA-BSC-TN1.1,AMM 20PB,-99.9,HT1l,H59b,1/5+,1
1281906195,2021/01/21 05:15:00,SOEM1,14121,1/5.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0907.1,AMM 6PC,-99.9,B07e,b06a,1/5+,1
1281906195,2021/01/21 05:15:00,SOEM1,14121,1/4.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0907.1,AMM 6PC,-36.0,B07b,B06c,1/4+,1
1281906195,2021/01/21 05:15:00,SOEM1,14121,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0907.1,AMM 6PC,-42.6,B07c,B37a,1/2+,1
1281906195,2021/01/21 05:15:00,SOEM1,14121,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-BL0907.1,AMM 6PC,-48.9,B07d,B07a,1/3+,1
1498176715,2021/01/21 05:15:00,SOEM1,14166,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6300.1,AMM 2PB,-39.8,800b,S20e,1/2+,1
1498176715,2021/01/21 05:15:00,SOEM1,14166,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6300.1,AMM 2PB,-41.3,800c,S99b,1/3+,1
-2004221636,2021/01/21 05:15:00,SOEM1,14140,1/3.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6302.1,AMM 2PB,-31.0,802b,S96c,1/3+,1
-1331921016,2021/01/21 05:15:00,SOEM1,14147,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6331.1,AMM 2PB,-47.6,831b,S33d,1/2+,1
-1080678382,2021/01/21 05:15:00,SOEM1,14146,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE6324.1,AMM 2PB,-46.0,824b,888c,1/2+,1
744271037,2021/01/21 05:15:00,SOEM1,14162,1/8.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1920.1,AMM 20PB,-39.8,S20e,800b,1/8+,1
744271037,2021/01/21 05:15:00,SOEM1,14162,1/2.1/1,2021-01-21 00:00:00,24,Near End,TN-SE1920.1,AMM 20PB,-45.4,S20b,ST5d,1/2+,1
